step,t_sec,timestamp_utc,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
1376,137.6,2026-04-22T08:34:57.558415+00:00,0x18F183A0,144,1,0,0,47,3,119,3,1,make_up_oil_pressure_low,DECELERATE,warning
1376,137.6,2026-04-22T08:34:57.558415+00:00,0x18F184A0,125,101,54,55,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1376,137.6,2026-04-22T08:34:57.558415+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1376,137.6,2026-04-22T08:34:57.558415+00:00,0x18F189A0,106,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1376,137.6,2026-04-22T08:34:57.558415+00:00,0x18F190A0,119,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1377,137.7,2026-04-22T08:34:57.558598+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1377,137.7,2026-04-22T08:34:57.558598+00:00,0x18F182A0,163,63,159,121,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1377,137.7,2026-04-22T08:34:57.558598+00:00,0x18F183A0,144,1,0,0,51,3,115,3,1,make_up_oil_pressure_low,DECELERATE,warning
1377,137.7,2026-04-22T08:34:57.558598+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1377,137.7,2026-04-22T08:34:57.558598+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1377,137.7,2026-04-22T08:34:57.558598+00:00,0x18F189A0,105,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1377,137.7,2026-04-22T08:34:57.558598+00:00,0x18F190A0,115,3,2,1,221,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1378,137.8,2026-04-22T08:34:57.558779+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1378,137.8,2026-04-22T08:34:57.558779+00:00,0x18F182A0,164,62,160,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1378,137.8,2026-04-22T08:34:57.558779+00:00,0x18F183A0,144,1,0,0,45,3,123,3,1,make_up_oil_pressure_low,DECELERATE,warning
1378,137.8,2026-04-22T08:34:57.558779+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1378,137.8,2026-04-22T08:34:57.558779+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1378,137.8,2026-04-22T08:34:57.558779+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1378,137.8,2026-04-22T08:34:57.558779+00:00,0x18F190A0,123,3,2,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1379,137.9,2026-04-22T08:34:57.558959+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1379,137.9,2026-04-22T08:34:57.558959+00:00,0x18F182A0,162,62,158,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1379,137.9,2026-04-22T08:34:57.558959+00:00,0x18F183A0,144,1,0,0,52,3,122,3,1,make_up_oil_pressure_low,DECELERATE,warning
1379,137.9,2026-04-22T08:34:57.558959+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1379,137.9,2026-04-22T08:34:57.558959+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1379,137.9,2026-04-22T08:34:57.558959+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1379,137.9,2026-04-22T08:34:57.558959+00:00,0x18F190A0,122,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1380,138.0,2026-04-22T08:34:57.559141+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1380,138.0,2026-04-22T08:34:57.559141+00:00,0x18F182A0,166,61,158,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1380,138.0,2026-04-22T08:34:57.559141+00:00,0x18F183A0,144,1,0,0,37,3,152,3,1,make_up_oil_pressure_low,DECELERATE,warning
1380,138.0,2026-04-22T08:34:57.559141+00:00,0x18F184A0,125,101,54,55,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1380,138.0,2026-04-22T08:34:57.559141+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1380,138.0,2026-04-22T08:34:57.559141+00:00,0x18F189A0,103,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1380,138.0,2026-04-22T08:34:57.559141+00:00,0x18F190A0,152,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1381,138.1,2026-04-22T08:34:57.559319+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1381,138.1,2026-04-22T08:34:57.559319+00:00,0x18F182A0,166,59,160,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1381,138.1,2026-04-22T08:34:57.559319+00:00,0x18F183A0,144,1,0,0,27,3,119,3,1,make_up_oil_pressure_low,DECELERATE,warning
1381,138.1,2026-04-22T08:34:57.559319+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1381,138.1,2026-04-22T08:34:57.559319+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1381,138.1,2026-04-22T08:34:57.559319+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1381,138.1,2026-04-22T08:34:57.559319+00:00,0x18F190A0,119,3,2,1,218,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1382,138.2,2026-04-22T08:34:57.559499+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1382,138.2,2026-04-22T08:34:57.559499+00:00,0x18F182A0,167,61,160,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1382,138.2,2026-04-22T08:34:57.559499+00:00,0x18F183A0,144,1,0,0,38,3,145,3,1,make_up_oil_pressure_low,DECELERATE,warning
1382,138.2,2026-04-22T08:34:57.559499+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1382,138.2,2026-04-22T08:34:57.559499+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1382,138.2,2026-04-22T08:34:57.559499+00:00,0x18F189A0,101,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1382,138.2,2026-04-22T08:34:57.559499+00:00,0x18F190A0,145,3,2,1,218,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1383,138.3,2026-04-22T08:34:57.559678+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1383,138.3,2026-04-22T08:34:57.559678+00:00,0x18F182A0,164,59,158,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1383,138.3,2026-04-22T08:34:57.559678+00:00,0x18F183A0,144,1,0,0,30,3,134,3,1,make_up_oil_pressure_low,DECELERATE,warning
1383,138.3,2026-04-22T08:34:57.559678+00:00,0x18F184A0,125,101,54,54,87,111,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1383,138.3,2026-04-22T08:34:57.559678+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1383,138.3,2026-04-22T08:34:57.559678+00:00,0x18F189A0,101,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1383,138.3,2026-04-22T08:34:57.559678+00:00,0x18F190A0,134,3,2,1,218,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1384,138.4,2026-04-22T08:34:57.559859+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1384,138.4,2026-04-22T08:34:57.559859+00:00,0x18F182A0,164,60,161,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1384,138.4,2026-04-22T08:34:57.559859+00:00,0x18F183A0,144,1,0,0,43,3,120,3,1,make_up_oil_pressure_low,DECELERATE,warning
1384,138.4,2026-04-22T08:34:57.559859+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1384,138.4,2026-04-22T08:34:57.559859+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1384,138.4,2026-04-22T08:34:57.559859+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1384,138.4,2026-04-22T08:34:57.559859+00:00,0x18F190A0,120,3,2,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1385,138.5,2026-04-22T08:34:57.560041+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1385,138.5,2026-04-22T08:34:57.560041+00:00,0x18F182A0,161,61,158,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1385,138.5,2026-04-22T08:34:57.560041+00:00,0x18F183A0,144,1,0,0,37,3,143,3,1,make_up_oil_pressure_low,DECELERATE,warning
1385,138.5,2026-04-22T08:34:57.560041+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1385,138.5,2026-04-22T08:34:57.560041+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1385,138.5,2026-04-22T08:34:57.560041+00:00,0x18F189A0,99,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1385,138.5,2026-04-22T08:34:57.560041+00:00,0x18F190A0,143,3,2,1,218,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1386,138.6,2026-04-22T08:34:57.560274+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1386,138.6,2026-04-22T08:34:57.560274+00:00,0x18F182A0,163,60,160,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1386,138.6,2026-04-22T08:34:57.560274+00:00,0x18F183A0,144,1,0,0,34,3,139,3,1,make_up_oil_pressure_low,DECELERATE,warning
1386,138.6,2026-04-22T08:34:57.560274+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1386,138.6,2026-04-22T08:34:57.560274+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1386,138.6,2026-04-22T08:34:57.560274+00:00,0x18F189A0,99,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1386,138.6,2026-04-22T08:34:57.560274+00:00,0x18F190A0,139,3,2,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1387,138.7,2026-04-22T08:34:57.560459+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1387,138.7,2026-04-22T08:34:57.560459+00:00,0x18F182A0,163,59,159,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1387,138.7,2026-04-22T08:34:57.560459+00:00,0x18F183A0,144,1,0,0,37,3,130,3,1,make_up_oil_pressure_low,DECELERATE,warning
1387,138.7,2026-04-22T08:34:57.560459+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1387,138.7,2026-04-22T08:34:57.560459+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1387,138.7,2026-04-22T08:34:57.560459+00:00,0x18F189A0,98,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1387,138.7,2026-04-22T08:34:57.560459+00:00,0x18F190A0,130,3,2,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1388,138.8,2026-04-22T08:34:57.560640+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1388,138.8,2026-04-22T08:34:57.560640+00:00,0x18F182A0,165,61,159,120,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1388,138.8,2026-04-22T08:34:57.560640+00:00,0x18F183A0,144,1,0,0,36,3,111,3,1,make_up_oil_pressure_low,DECELERATE,warning
1388,138.8,2026-04-22T08:34:57.560640+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1388,138.8,2026-04-22T08:34:57.560640+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1388,138.8,2026-04-22T08:34:57.560640+00:00,0x18F189A0,98,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1388,138.8,2026-04-22T08:34:57.560640+00:00,0x18F190A0,111,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1389,138.9,2026-04-22T08:34:57.560822+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1389,138.9,2026-04-22T08:34:57.560822+00:00,0x18F182A0,164,61,156,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1389,138.9,2026-04-22T08:34:57.560822+00:00,0x18F183A0,144,1,0,0,33,3,138,3,1,make_up_oil_pressure_low,DECELERATE,warning
1389,138.9,2026-04-22T08:34:57.560822+00:00,0x18F184A0,125,101,54,55,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1389,138.9,2026-04-22T08:34:57.560822+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1389,138.9,2026-04-22T08:34:57.560822+00:00,0x18F189A0,97,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1389,138.9,2026-04-22T08:34:57.560822+00:00,0x18F190A0,138,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1390,139.0,2026-04-22T08:34:57.561003+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1390,139.0,2026-04-22T08:34:57.561003+00:00,0x18F182A0,164,62,158,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1390,139.0,2026-04-22T08:34:57.561003+00:00,0x18F183A0,144,1,0,0,49,3,149,3,1,make_up_oil_pressure_low,DECELERATE,warning
1390,139.0,2026-04-22T08:34:57.561003+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1390,139.0,2026-04-22T08:34:57.561003+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1390,139.0,2026-04-22T08:34:57.561003+00:00,0x18F189A0,97,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1390,139.0,2026-04-22T08:34:57.561003+00:00,0x18F190A0,149,3,2,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1391,139.1,2026-04-22T08:34:57.561182+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1391,139.1,2026-04-22T08:34:57.561182+00:00,0x18F182A0,164,59,156,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1391,139.1,2026-04-22T08:34:57.561182+00:00,0x18F183A0,144,1,0,0,35,3,135,3,1,make_up_oil_pressure_low,DECELERATE,warning
1391,139.1,2026-04-22T08:34:57.561182+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1391,139.1,2026-04-22T08:34:57.561182+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1391,139.1,2026-04-22T08:34:57.561182+00:00,0x18F189A0,96,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1391,139.1,2026-04-22T08:34:57.561182+00:00,0x18F190A0,135,3,2,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1392,139.2,2026-04-22T08:34:57.561364+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1392,139.2,2026-04-22T08:34:57.561364+00:00,0x18F182A0,163,59,157,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1392,139.2,2026-04-22T08:34:57.561364+00:00,0x18F183A0,144,1,0,0,36,3,111,3,1,make_up_oil_pressure_low,DECELERATE,warning
1392,139.2,2026-04-22T08:34:57.561364+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1392,139.2,2026-04-22T08:34:57.561364+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1392,139.2,2026-04-22T08:34:57.561364+00:00,0x18F189A0,96,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1392,139.2,2026-04-22T08:34:57.561364+00:00,0x18F190A0,111,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1393,139.3,2026-04-22T08:34:57.561544+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1393,139.3,2026-04-22T08:34:57.561544+00:00,0x18F182A0,167,59,157,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1393,139.3,2026-04-22T08:34:57.561544+00:00,0x18F183A0,144,1,0,0,32,3,142,3,1,make_up_oil_pressure_low,DECELERATE,warning
1393,139.3,2026-04-22T08:34:57.561544+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1393,139.3,2026-04-22T08:34:57.561544+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1393,139.3,2026-04-22T08:34:57.561544+00:00,0x18F189A0,95,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1393,139.3,2026-04-22T08:34:57.561544+00:00,0x18F190A0,142,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1394,139.4,2026-04-22T08:34:57.561737+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1394,139.4,2026-04-22T08:34:57.561737+00:00,0x18F182A0,164,59,160,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1394,139.4,2026-04-22T08:34:57.561737+00:00,0x18F183A0,144,1,0,0,18,3,128,3,1,make_up_oil_pressure_low,DECELERATE,warning
1394,139.4,2026-04-22T08:34:57.561737+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1394,139.4,2026-04-22T08:34:57.561737+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1394,139.4,2026-04-22T08:34:57.561737+00:00,0x18F189A0,94,0,5,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1394,139.4,2026-04-22T08:34:57.561737+00:00,0x18F190A0,128,3,2,1,218,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1395,139.5,2026-04-22T08:34:57.561954+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1395,139.5,2026-04-22T08:34:57.561954+00:00,0x18F182A0,160,59,158,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1395,139.5,2026-04-22T08:34:57.561954+00:00,0x18F183A0,144,1,0,0,24,3,124,3,1,make_up_oil_pressure_low,DECELERATE,warning
1395,139.5,2026-04-22T08:34:57.561954+00:00,0x18F184A0,125,102,54,55,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1395,139.5,2026-04-22T08:34:57.561954+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1395,139.5,2026-04-22T08:34:57.561954+00:00,0x18F189A0,94,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1395,139.5,2026-04-22T08:34:57.561954+00:00,0x18F190A0,124,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1396,139.6,2026-04-22T08:34:57.562139+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1396,139.6,2026-04-22T08:34:57.562139+00:00,0x18F182A0,161,58,159,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1396,139.6,2026-04-22T08:34:57.562139+00:00,0x18F183A0,144,1,0,0,25,3,111,3,1,make_up_oil_pressure_low,DECELERATE,warning
1396,139.6,2026-04-22T08:34:57.562139+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1396,139.6,2026-04-22T08:34:57.562139+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1396,139.6,2026-04-22T08:34:57.562139+00:00,0x18F189A0,93,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1396,139.6,2026-04-22T08:34:57.562139+00:00,0x18F190A0,111,3,2,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1397,139.7,2026-04-22T08:34:57.562320+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1397,139.7,2026-04-22T08:34:57.562320+00:00,0x18F182A0,162,57,159,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1397,139.7,2026-04-22T08:34:57.562320+00:00,0x18F183A0,144,1,0,0,34,3,107,3,1,make_up_oil_pressure_low,DECELERATE,warning
1397,139.7,2026-04-22T08:34:57.562320+00:00,0x18F184A0,125,101,54,55,87,108,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1397,139.7,2026-04-22T08:34:57.562320+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1397,139.7,2026-04-22T08:34:57.562320+00:00,0x18F189A0,92,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1397,139.7,2026-04-22T08:34:57.562320+00:00,0x18F190A0,107,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1398,139.8,2026-04-22T08:34:57.562501+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1398,139.8,2026-04-22T08:34:57.562501+00:00,0x18F182A0,162,59,159,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1398,139.8,2026-04-22T08:34:57.562501+00:00,0x18F183A0,144,1,0,0,28,3,142,3,1,make_up_oil_pressure_low,DECELERATE,warning
1398,139.8,2026-04-22T08:34:57.562501+00:00,0x18F184A0,125,101,54,55,87,111,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1398,139.8,2026-04-22T08:34:57.562501+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1398,139.8,2026-04-22T08:34:57.562501+00:00,0x18F189A0,92,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1398,139.8,2026-04-22T08:34:57.562501+00:00,0x18F190A0,142,3,2,1,217,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1399,139.9,2026-04-22T08:34:57.562681+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1399,139.9,2026-04-22T08:34:57.562681+00:00,0x18F182A0,165,59,157,119,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1399,139.9,2026-04-22T08:34:57.562681+00:00,0x18F183A0,144,1,0,0,23,3,143,3,1,make_up_oil_pressure_low,DECELERATE,warning
1399,139.9,2026-04-22T08:34:57.562681+00:00,0x18F184A0,125,101,54,54,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1399,139.9,2026-04-22T08:34:57.562681+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1399,139.9,2026-04-22T08:34:57.562681+00:00,0x18F189A0,91,0,7,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1399,139.9,2026-04-22T08:34:57.562681+00:00,0x18F190A0,143,3,2,1,219,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1400,140.0,2026-04-22T08:34:57.562865+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1400,140.0,2026-04-22T08:34:57.562865+00:00,0x18F182A0,164,58,157,116,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1400,140.0,2026-04-22T08:34:57.562865+00:00,0x18F183A0,144,1,0,0,44,3,127,3,1,make_up_oil_pressure_low,DECELERATE,warning
1400,140.0,2026-04-22T08:34:57.562865+00:00,0x18F184A0,125,101,54,54,87,109,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1400,140.0,2026-04-22T08:34:57.562865+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1400,140.0,2026-04-22T08:34:57.562865+00:00,0x18F189A0,90,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1400,140.0,2026-04-22T08:34:57.562865+00:00,0x18F190A0,127,3,1,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1401,140.1,2026-04-22T08:34:57.563044+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1401,140.1,2026-04-22T08:34:57.563044+00:00,0x18F182A0,163,58,156,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1401,140.1,2026-04-22T08:34:57.563044+00:00,0x18F183A0,144,1,0,0,32,3,106,3,1,make_up_oil_pressure_low,DECELERATE,warning
1401,140.1,2026-04-22T08:34:57.563044+00:00,0x18F184A0,125,101,54,55,87,110,68,58,1,make_up_oil_pressure_low,DECELERATE,warning
1401,140.1,2026-04-22T08:34:57.563044+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1401,140.1,2026-04-22T08:34:57.563044+00:00,0x18F189A0,90,0,6,0,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1401,140.1,2026-04-22T08:34:57.563044+00:00,0x18F190A0,106,3,1,1,220,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1402,140.2,2026-04-22T08:34:57.563226+00:00,0x18F181A0,121,1,0,53,92,26,12,2,1,make_up_oil_pressure_low,DECELERATE,warning
1402,140.2,2026-04-22T08:34:57.563226+00:00,0x18F182A0,165,60,159,118,0,0,0,0,1,make_up_oil_pressure_low,DECELERATE,warning
1402,140.2,2026-04-22T08:34:57.563226+00:00,0x18F183A0,144,1,0,0,20,3,146,3,1,make_up_oil_pressure_low,DECELERATE,warning
